,tmax,tmin,rain,tmax_tomorrow,tmax_3,tmax_5,tmax_7,tmax_14,tmax_30,tmax_60,tmax_90
2007-02-01,51.0,49.0,0.0,56.0,54.333333333333336,56.6,55.857142857142854,57.357142857142854,56.43333333333333,56.88333333333333,58.78888888888889
2007-02-02,56.0,40.0,0.0,56.0,54.0,55.4,56.714285714285715,57.357142857142854,56.333333333333336,56.8,58.67777777777778
2007-02-03,56.0,37.0,0.0,62.0,54.333333333333336,55.0,56.42857142857143,57.214285714285715,56.4,56.71666666666667,58.522222222222226
2007-02-04,62.0,39.0,0.0,65.0,58.0,56.0,56.42857142857143,56.714285714285715,56.6,56.75,58.41111111111111
2007-02-05,65.0,42.0,0.0,62.0,61.0,58.0,57.42857142857143,57.142857142857146,56.766666666666666,56.81666666666667,58.37777777777778
2007-02-06,62.0,44.0,0.0,61.0,63.0,60.2,58.142857142857146,57.42857142857143,56.833333333333336,56.7,58.34444444444444
2007-02-07,61.0,51.0,0.43,59.0,62.666666666666664,61.2,59.0,57.5,56.56666666666667,56.65,58.32222222222222
2007-02-08,59.0,50.0,0.28,60.0,60.666666666666664,61.8,60.142857142857146,58.0,56.63333333333333,56.733333333333334,58.27777777777778
2007-02-09,60.0,55.0,0.48,60.0,60.0,61.4,60.714285714285715,58.714285714285715,56.8,56.766666666666666,58.24444444444445
2007-02-10,60.0,55.0,1.26,59.0,59.666666666666664,60.4,61.285714285714285,58.857142857142854,57.06666666666667,56.78333333333333,58.21111111111111
2007-02-11,59.0,47.0,0.04,60.0,59.666666666666664,59.8,60.857142857142854,58.642857142857146,57.4,56.75,58.17777777777778
2007-02-12,60.0,46.0,0.4,57.0,59.666666666666664,59.6,60.142857142857146,58.785714285714285,57.766666666666666,56.733333333333334,58.15555555555556
2007-02-13,57.0,47.0,0.0,59.0,58.666666666666664,59.2,59.42857142857143,58.785714285714285,57.93333333333333,56.71666666666667,58.077777777777776
2007-02-14,59.0,48.0,0.0,62.0,58.666666666666664,59.0,59.142857142857146,59.07142857142857,58.0,56.833333333333336,58.0
2007-02-15,62.0,45.0,0.0,69.0,59.333333333333336,59.4,59.57142857142857,59.857142857142854,58.43333333333333,56.96666666666667,57.96666666666667
2007-02-16,69.0,45.0,0.01,72.0,63.333333333333336,61.4,60.857142857142854,60.785714285714285,58.96666666666667,57.166666666666664,58.022222222222226
2007-02-17,72.0,52.0,0.0,60.0,67.66666666666667,63.8,62.57142857142857,61.92857142857143,59.4,57.46666666666667,58.13333333333333
2007-02-18,60.0,44.0,0.0,62.0,67.0,64.4,62.714285714285715,61.785714285714285,59.53333333333333,57.63333333333333,58.1
2007-02-19,62.0,44.0,0.0,59.0,64.66666666666667,65.0,63.0,61.57142857142857,59.666666666666664,57.81666666666667,58.077777777777776
2007-02-20,59.0,46.0,0.0,60.0,60.333333333333336,64.4,63.285714285714285,61.357142857142854,59.333333333333336,57.86666666666667,58.044444444444444
2007-02-21,60.0,51.0,0.0,56.0,60.333333333333336,62.6,63.42857142857143,61.285714285714285,59.36666666666667,57.96666666666667,58.0
2007-02-22,56.0,44.0,0.74,55.0,58.333333333333336,59.4,62.57142857142857,61.07142857142857,59.3,57.983333333333334,57.977777777777774
2007-02-23,55.0,41.0,0.0,58.0,57.0,58.4,60.57142857142857,60.714285714285715,59.13333333333333,58.016666666666666,57.91111111111111
2007-02-24,58.0,44.0,0.14,56.0,56.333333333333336,57.6,58.57142857142857,60.57142857142857,59.333333333333336,57.93333333333333,57.96666666666667
2007-02-25,56.0,49.0,0.15,55.0,56.333333333333336,57.0,58.0,60.357142857142854,59.53333333333333,57.916666666666664,57.955555555555556
2007-02-26,55.0,45.0,0.55,54.0,56.333333333333336,56.0,57.0,60.0,59.43333333333333,57.8,57.94444444444444
2007-02-27,54.0,38.0,0.19,54.0,55.0,55.6,56.285714285714285,59.785714285714285,59.166666666666664,57.81666666666667,57.9
2007-02-28,54.0,37.0,0.07,57.0,54.333333333333336,55.4,55.42857142857143,59.42857142857143,59.03333333333333,57.8,57.86666666666667
2007-03-01,57.0,38.0,0.0,60.0,55.0,55.2,55.57142857142857,59.07142857142857,59.03333333333333,57.9,57.833333333333336
2007-03-02,60.0,37.0,0.0,63.0,57.0,56.0,56.285714285714285,58.42857142857143,59.2,57.96666666666667,57.75555555555555
2007-03-03,63.0,42.0,0.0,68.0,60.0,57.6,57.0,57.785714285714285,59.6,58.016666666666666,57.78888888888889
2007-03-04,68.0,48.0,0.0,69.0,63.666666666666664,60.4,58.714285714285715,58.357142857142854,60.0,58.166666666666664,57.86666666666667
2007-03-05,69.0,50.0,0.0,66.0,66.66666666666667,63.4,60.714285714285715,58.857142857142854,60.43333333333333,58.416666666666664,57.955555555555556
2007-03-06,66.0,44.0,0.0,62.0,67.66666666666667,65.2,62.42857142857143,59.357142857142854,60.56666666666667,58.583333333333336,58.022222222222226
2007-03-07,62.0,50.0,0.0,60.0,65.66666666666667,65.6,63.57142857142857,59.5,60.46666666666667,58.61666666666667,58.03333333333333
2007-03-08,60.0,43.0,0.0,61.0,62.666666666666664,65.0,64.0,59.785714285714285,60.4,58.61666666666667,57.93333333333333
2007-03-09,61.0,49.0,0.0,66.0,61.0,63.6,64.14285714285714,60.214285714285715,60.4,58.483333333333334,57.9
2007-03-10,66.0,45.0,0.0,79.0,62.333333333333336,63.0,64.57142857142857,60.785714285714285,60.63333333333333,58.63333333333333,58.03333333333333
2007-03-11,79.0,48.0,0.0,76.0,68.66666666666667,65.6,66.14285714285714,62.42857142857143,61.266666666666666,59.03333333333333,58.266666666666666
2007-03-12,76.0,51.0,0.01,67.0,73.66666666666667,68.4,67.14285714285714,63.92857142857143,61.8,59.43333333333333,58.455555555555556
2007-03-13,67.0,52.0,0.0,63.0,74.0,69.8,67.28571428571429,64.85714285714286,62.06666666666667,59.733333333333334,58.522222222222226
2007-03-14,63.0,47.0,0.0,76.0,68.66666666666667,70.2,67.42857142857143,65.5,62.166666666666664,59.96666666666667,58.544444444444444
2007-03-15,76.0,45.0,0.0,79.0,68.66666666666667,72.2,69.71428571428571,66.85714285714286,62.8,60.36666666666667,58.74444444444445
2007-03-16,79.0,48.0,0.0,59.0,72.66666666666667,72.2,72.28571428571429,68.21428571428571,63.46666666666667,60.733333333333334,59.044444444444444
2007-03-17,59.0,48.0,0.0,62.0,71.33333333333333,68.8,71.28571428571429,67.92857142857143,63.36666666666667,60.9,59.1
2007-03-18,62.0,52.0,0.0,61.0,66.66666666666667,67.8,68.85714285714286,67.5,63.13333333333333,61.05,59.15555555555556
2007-03-19,61.0,51.0,0.0,60.0,60.666666666666664,67.4,66.71428571428571,66.92857142857143,62.766666666666666,61.083333333333336,59.233333333333334
2007-03-20,60.0,46.0,0.12,66.0,61.0,64.2,65.71428571428571,66.5,62.766666666666666,61.15,59.34444444444444
2007-03-21,66.0,45.0,0.0,71.0,62.333333333333336,61.6,66.14285714285714,66.78571428571429,62.9,61.28333333333333,59.51111111111111
2007-03-22,71.0,45.0,0.0,70.0,65.66666666666667,64.0,65.42857142857143,67.57142857142857,63.3,61.31666666666667,59.67777777777778
2007-03-23,70.0,46.0,0.0,62.0,69.0,65.6,64.14285714285714,68.21428571428571,63.63333333333333,61.5,59.855555555555554
2007-03-24,62.0,48.0,0.0,61.0,67.66666666666667,65.8,64.57142857142857,67.92857142857143,63.833333333333336,61.56666666666667,59.93333333333333
2007-03-25,61.0,52.0,0.0,62.0,64.33333333333333,66.0,64.42857142857143,66.64285714285714,64.03333333333333,61.583333333333336,60.022222222222226
2007-03-26,62.0,49.0,0.2,62.0,61.666666666666664,65.2,64.57142857142857,65.64285714285714,64.16666666666667,61.75,60.01111111111111
2007-03-27,62.0,47.0,0.0,65.0,61.666666666666664,63.4,64.85714285714286,65.28571428571429,64.36666666666666,61.95,60.06666666666667
2007-03-28,65.0,45.0,0.0,69.0,63.0,62.4,64.71428571428571,65.42857142857143,64.7,62.06666666666667,60.1
2007-03-29,69.0,41.0,0.0,69.0,65.33333333333333,63.8,64.42857142857143,64.92857142857143,65.2,62.18333333333333,60.27777777777778
2007-03-30,69.0,45.0,0.0,66.0,67.66666666666667,65.4,64.28571428571429,64.21428571428571,65.7,62.36666666666667,60.43333333333333
2007-03-31,66.0,45.0,0.0,60.0,68.0,66.2,64.85714285714286,64.71428571428571,66.0,62.516666666666666,60.6
2007-04-01,60.0,49.0,0.0,65.0,65.0,65.8,64.71428571428571,64.57142857142857,66.0,62.6,60.644444444444446
2007-04-02,65.0,45.0,0.0,67.0,63.666666666666664,65.8,65.14285714285714,64.85714285714286,66.06666666666666,62.833333333333336,60.7
2007-04-03,67.0,45.0,0.0,67.0,64.0,65.4,65.85714285714286,65.35714285714286,66.03333333333333,63.016666666666666,60.78888888888889
2007-04-04,67.0,50.0,0.0,66.0,66.33333333333333,65.0,66.14285714285714,65.42857142857143,65.96666666666667,63.2,60.93333333333333
2007-04-05,66.0,51.0,0.0,58.0,66.66666666666667,65.0,65.71428571428571,65.07142857142857,65.96666666666667,63.266666666666666,61.044444444444444
2007-04-06,58.0,51.0,0.0,64.0,63.666666666666664,64.6,64.14285714285714,64.21428571428571,65.83333333333333,63.15,61.022222222222226
2007-04-07,64.0,53.0,0.0,65.0,62.666666666666664,64.4,63.857142857142854,64.35714285714286,65.96666666666667,63.18333333333333,61.06666666666667
2007-04-08,65.0,53.0,0.0,65.0,62.333333333333336,64.0,64.57142857142857,64.64285714285714,66.1,63.25,61.022222222222226
2007-04-09,65.0,53.0,0.0,69.0,64.66666666666667,63.6,64.57142857142857,64.85714285714286,66.06666666666666,63.35,61.111111111111114
2007-04-10,69.0,44.0,0.0,62.0,66.33333333333333,64.2,64.85714285714286,65.35714285714286,65.73333333333333,63.5,61.266666666666666
2007-04-11,62.0,52.0,0.16,63.0,65.33333333333333,65.0,64.14285714285714,65.14285714285714,65.26666666666667,63.53333333333333,61.37777777777778
2007-04-12,63.0,48.0,0.0,66.0,64.66666666666667,64.8,63.714285714285715,64.71428571428571,65.13333333333334,63.6,61.53333333333333
2007-04-13,66.0,44.0,0.0,59.0,63.666666666666664,65.0,64.85714285714286,64.5,65.23333333333333,63.7,61.72222222222222
2007-04-14,59.0,52.0,0.28,69.0,62.666666666666664,63.8,64.14285714285714,64.0,64.66666666666667,63.733333333333334,61.8
2007-04-15,69.0,48.0,0.0,69.0,64.66666666666667,63.8,64.71428571428571,64.64285714285714,64.33333333333333,63.9,61.93333333333333
2007-04-16,69.0,47.0,0.0,62.0,65.66666666666667,65.2,65.28571428571429,64.92857142857143,64.66666666666667,64.01666666666667,62.15555555555556
2007-04-17,62.0,49.0,0.0,60.0,66.66666666666667,65.0,64.28571428571429,64.57142857142857,64.66666666666667,63.9,62.25555555555555
2007-04-18,60.0,47.0,0.0,58.0,63.666666666666664,63.8,64.0,64.07142857142857,64.63333333333334,63.7,62.266666666666666
2007-04-19,58.0,47.0,0.24,62.0,60.0,63.6,63.285714285714285,63.5,64.56666666666666,63.666666666666664,62.28888888888889
2007-04-20,62.0,47.0,0.15,58.0,60.0,62.2,62.714285714285715,63.785714285714285,64.43333333333334,63.666666666666664,62.333333333333336
2007-04-21,58.0,51.0,0.25,61.0,59.333333333333336,60.0,62.57142857142857,63.357142857142854,64.0,63.65,62.21111111111111
2007-04-22,61.0,51.0,0.25,66.0,60.333333333333336,59.8,61.42857142857143,63.07142857142857,63.7,63.666666666666664,62.233333333333334
2007-04-23,66.0,43.0,0.0,64.0,61.666666666666664,61.0,61.0,63.142857142857146,63.833333333333336,63.833333333333336,62.32222222222222
2007-04-24,64.0,51.0,0.0,62.0,63.666666666666664,62.2,61.285714285714285,62.785714285714285,63.93333333333333,63.983333333333334,62.36666666666667
2007-04-25,62.0,48.0,0.0,66.0,64.0,62.2,61.57142857142857,62.785714285714285,63.93333333333333,64.05,62.477777777777774
2007-04-26,66.0,46.0,0.0,79.0,64.0,63.8,62.714285714285715,63.0,64.06666666666666,64.21666666666667,62.65555555555556
2007-04-27,79.0,50.0,0.0,80.0,69.0,67.4,65.14285714285714,63.92857142857143,64.53333333333333,64.61666666666666,62.888888888888886
2007-04-28,80.0,52.0,0.0,64.0,75.0,70.2,68.28571428571429,65.42857142857143,64.9,65.05,63.08888888888889
2007-04-29,64.0,50.0,0.0,70.0,74.33333333333333,70.2,68.71428571428571,65.07142857142857,64.73333333333333,65.21666666666667,63.15555555555556
2007-04-30,70.0,49.0,0.0,65.0,71.33333333333333,71.8,69.28571428571429,65.14285714285714,64.86666666666666,65.43333333333334,63.3
2007-05-01,65.0,50.0,0.0,65.0,66.33333333333333,71.6,69.42857142857143,65.35714285714286,65.03333333333333,65.51666666666667,63.41111111111111
2007-05-02,65.0,53.0,0.07,61.0,66.66666666666667,68.8,69.85714285714286,65.71428571428571,65.03333333333333,65.55,63.56666666666667
2007-05-03,61.0,50.0,0.01,64.0,63.666666666666664,65.0,69.14285714285714,65.92857142857143,64.83333333333333,65.43333333333334,63.62222222222222
2007-05-04,64.0,52.0,0.02,78.0,63.333333333333336,65.0,67.0,66.07142857142857,64.73333333333333,65.35,63.71111111111111
2007-05-05,78.0,48.0,0.0,89.0,67.66666666666667,66.6,66.71428571428571,67.5,65.13333333333334,65.55,63.888888888888886
2007-05-06,89.0,58.0,0.0,89.0,77.0,71.4,70.28571428571429,69.5,66.16666666666667,66.0,64.15555555555555
2007-05-07,89.0,63.0,0.0,83.0,85.33333333333333,76.2,73.0,71.14285714285714,67.0,66.48333333333333,64.45555555555555
2007-05-08,83.0,56.0,0.0,66.0,87.0,80.6,75.57142857142857,72.5,67.6,66.85,64.7
2007-05-09,66.0,52.0,0.0,70.0,79.33333333333333,81.0,75.71428571428571,72.78571428571429,67.63333333333334,66.85,64.77777777777777
2007-05-10,70.0,50.0,0.0,59.0,73.0,79.4,77.0,73.07142857142857,67.66666666666667,66.7,64.88888888888889
2007-05-11,59.0,50.0,0.0,63.0,65.0,73.4,76.28571428571429,71.64285714285714,67.56666666666666,66.41666666666667,64.87777777777778
2007-05-12,63.0,52.0,0.0,69.0,64.0,68.2,74.14285714285714,70.42857142857143,67.56666666666666,66.35,64.92222222222222
2007-05-13,69.0,50.0,0.0,63.0,63.666666666666664,65.4,71.28571428571429,70.78571428571429,67.66666666666667,66.45,65.02222222222223
2007-05-14,63.0,49.0,0.0,58.0,65.0,64.8,67.57142857142857,70.28571428571429,67.8,66.23333333333333,65.08888888888889
2007-05-15,58.0,51.0,0.0,63.0,63.333333333333336,62.4,64.0,69.78571428571429,67.43333333333334,65.88333333333334,65.07777777777778
2007-05-16,63.0,50.0,0.0,62.0,61.333333333333336,63.2,63.57142857142857,69.64285714285714,67.23333333333333,65.95,65.08888888888889
2007-05-17,62.0,51.0,0.0,66.0,61.0,63.0,62.42857142857143,69.71428571428571,67.23333333333333,65.95,65.0111111111111
2007-05-18,66.0,53.0,0.0,65.0,63.666666666666664,62.4,63.42857142857143,69.85714285714286,67.43333333333334,66.03333333333333,64.94444444444444
2007-05-19,65.0,51.0,0.0,69.0,64.33333333333333,62.8,63.714285714285715,68.92857142857143,67.66666666666667,66.11666666666666,65.0
2007-05-20,69.0,52.0,0.0,72.0,66.66666666666667,65.0,63.714285714285715,67.5,67.9,66.16666666666667,65.07777777777778
2007-05-21,72.0,53.0,0.0,73.0,68.66666666666667,66.8,65.0,66.28571428571429,68.36666666666666,66.18333333333334,65.22222222222223
2007-05-22,73.0,50.0,0.0,82.0,71.33333333333333,69.0,67.14285714285714,65.57142857142857,68.76666666666667,66.23333333333333,65.36666666666666
2007-05-23,82.0,52.0,0.0,71.0,75.66666666666667,72.2,69.85714285714286,66.71428571428571,69.3,66.56666666666666,65.65555555555555
2007-05-24,71.0,52.0,0.0,64.0,75.33333333333333,73.4,71.14285714285714,66.78571428571429,69.53333333333333,66.73333333333333,65.83333333333333
2007-05-25,64.0,52.0,0.0,64.0,72.33333333333333,72.4,70.85714285714286,67.14285714285714,69.6,66.76666666666667,65.9
2007-05-26,64.0,53.0,0.0,62.0,66.33333333333333,70.8,70.71428571428571,67.21428571428571,69.53333333333333,66.8,65.9888888888889
2007-05-27,62.0,52.0,0.0,68.0,63.333333333333336,68.6,69.71428571428571,66.71428571428571,68.96666666666667,66.75,66.06666666666666
2007-05-28,68.0,52.0,0.0,65.0,64.66666666666667,65.8,69.14285714285714,67.07142857142857,68.56666666666666,66.73333333333333,66.22222222222223
2007-05-29,65.0,53.0,0.0,64.0,65.0,64.6,68.0,67.57142857142857,68.6,66.66666666666667,66.34444444444445
2007-05-30,64.0,55.0,0.0,62.0,65.66666666666667,64.6,65.42857142857143,67.64285714285714,68.4,66.63333333333334,66.42222222222222
2007-05-31,62.0,54.0,0.0,63.0,63.666666666666664,64.2,64.14285714285714,67.64285714285714,68.3,66.66666666666667,66.44444444444444
2007-06-01,63.0,53.0,0.0,60.0,63.0,64.4,64.0,67.42857142857143,68.23333333333333,66.63333333333334,66.44444444444444
2007-06-02,60.0,53.0,0.0,66.0,61.666666666666664,62.8,63.42857142857143,67.07142857142857,68.2,66.51666666666667,66.35555555555555
2007-06-03,66.0,52.0,0.0,69.0,63.0,63.0,64.0,66.85714285714286,68.26666666666667,66.5,66.32222222222222
2007-06-04,69.0,54.0,0.0,67.0,65.0,64.0,64.14285714285714,66.64285714285714,67.96666666666667,66.55,66.35555555555555
2007-06-05,67.0,55.0,0.0,69.0,67.33333333333333,65.0,64.42857142857143,66.21428571428571,67.23333333333333,66.7,66.41111111111111
2007-06-06,69.0,53.0,0.0,69.0,68.33333333333333,66.2,65.14285714285714,65.28571428571429,66.56666666666666,66.78333333333333,66.5111111111111
2007-06-07,69.0,50.0,0.0,66.0,68.33333333333333,68.0,66.14285714285714,65.14285714285714,66.1,66.85,66.6
2007-06-08,66.0,51.0,0.0,69.0,68.0,68.0,66.57142857142857,65.28571428571429,66.1,66.86666666666666,66.6
2007-06-09,69.0,49.0,0.0,68.0,68.0,68.0,67.85714285714286,65.64285714285714,66.06666666666666,66.86666666666666,66.4888888888889
2007-06-10,68.0,52.0,0.0,68.0,67.66666666666667,68.2,68.14285714285714,66.07142857142857,66.36666666666666,66.96666666666667,66.4
2007-06-11,68.0,51.0,0.0,74.0,68.33333333333333,68.0,68.0,66.07142857142857,66.53333333333333,67.05,66.41111111111111
2007-06-12,74.0,50.0,0.0,83.0,70.0,69.0,69.0,66.71428571428571,66.7,67.18333333333334,66.53333333333333
2007-06-13,83.0,55.0,0.0,88.0,75.0,72.4,71.0,68.07142857142857,67.36666666666666,67.58333333333333,66.61111111111111
2007-06-14,88.0,58.0,0.0,76.0,81.66666666666667,76.2,73.71428571428571,69.92857142857143,68.36666666666666,67.9,66.71111111111111
2007-06-15,76.0,57.0,0.0,63.0,82.33333333333333,77.8,75.14285714285714,70.85714285714286,68.8,68.01666666666667,66.9
2007-06-16,63.0,53.0,0.0,79.0,75.66666666666667,76.8,74.28571428571429,71.07142857142857,68.83333333333333,68.03333333333333,66.91111111111111
2007-06-17,79.0,51.0,0.0,73.0,72.66666666666667,77.8,75.85714285714286,72.0,69.26666666666667,68.35,67.11111111111111
2007-06-18,73.0,52.0,0.0,69.0,71.66666666666667,75.8,76.57142857142857,72.28571428571429,69.53333333333333,68.6,67.25555555555556
2007-06-19,69.0,55.0,0.0,66.0,73.66666666666667,72.0,75.85714285714286,72.42857142857143,69.53333333333333,68.71666666666667,67.28888888888889
2007-06-20,66.0,53.0,0.0,70.0,69.33333333333333,70.0,73.42857142857143,72.21428571428571,69.33333333333333,68.85,67.23333333333333
2007-06-21,70.0,55.0,0.0,70.0,68.33333333333333,71.4,70.85714285714286,72.28571428571429,69.23333333333333,69.0,67.23333333333333
2007-06-22,70.0,53.0,0.0,69.0,68.66666666666667,69.6,70.0,72.57142857142857,68.83333333333333,69.06666666666666,67.32222222222222
2007-06-23,69.0,51.0,0.0,71.0,69.66666666666667,68.8,70.85714285714286,72.57142857142857,68.76666666666667,69.15,67.41111111111111
2007-06-24,71.0,51.0,0.0,78.0,70.0,69.2,69.71428571428571,72.78571428571429,69.0,69.3,67.5111111111111
2007-06-25,78.0,50.0,0.0,66.0,72.66666666666667,71.6,70.42857142857143,73.5,69.46666666666667,69.5,67.68888888888888
2007-06-26,66.0,50.0,0.0,66.0,71.66666666666667,70.8,70.0,72.92857142857143,69.6,69.28333333333333,67.7
2007-06-27,66.0,54.0,0.0,71.0,70.0,70.0,70.0,71.71428571428571,69.53333333333333,69.05,67.66666666666667
2007-06-28,71.0,53.0,0.0,72.0,67.66666666666667,70.4,70.14285714285714,70.5,69.73333333333333,69.16666666666667,67.68888888888888
2007-06-29,72.0,55.0,0.0,67.0,69.66666666666667,70.6,70.42857142857143,70.21428571428571,70.0,69.2,67.75555555555556
2007-06-30,67.0,54.0,0.0,69.0,70.0,68.4,70.14285714285714,70.5,70.16666666666667,69.23333333333333,67.83333333333333
2007-07-01,69.0,54.0,0.0,74.0,69.33333333333333,69.0,69.85714285714286,69.78571428571429,70.36666666666666,69.3,67.87777777777778
2007-07-02,74.0,54.0,0.0,68.0,70.0,70.6,69.28571428571429,69.85714285714286,70.83333333333333,69.51666666666667,67.95555555555555
2007-07-03,68.0,56.0,0.0,81.0,70.33333333333333,70.0,69.57142857142857,69.78571428571429,70.9,69.58333333333333,67.96666666666667
2007-07-04,81.0,55.0,0.0,79.0,74.33333333333333,71.8,71.71428571428571,70.85714285714286,71.3,69.63333333333334,68.13333333333334
2007-07-05,79.0,57.0,0.0,67.0,76.0,74.2,72.85714285714286,71.5,71.7,69.46666666666667,68.36666666666666
2007-07-06,67.0,55.0,0.0,62.0,75.66666666666667,73.8,72.14285714285714,71.28571428571429,71.63333333333334,69.1,68.4
2007-07-07,62.0,54.0,0.0,70.0,69.33333333333333,71.4,71.42857142857143,70.78571428571429,71.4,68.75,68.36666666666666
2007-07-08,70.0,55.0,0.0,71.0,66.33333333333333,71.8,71.57142857142857,70.71428571428571,71.53333333333333,68.81666666666666,68.42222222222222
2007-07-09,71.0,57.0,0.0,70.0,67.66666666666667,69.8,71.14285714285714,70.21428571428571,71.6,68.83333333333333,68.44444444444444
2007-07-10,70.0,57.0,0.0,73.0,70.33333333333333,68.0,71.42857142857143,70.5,71.66666666666667,69.01666666666667,68.53333333333333
2007-07-11,73.0,58.0,0.0,73.0,71.33333333333333,69.2,70.28571428571429,71.0,71.83333333333333,69.18333333333334,68.64444444444445
2007-07-12,73.0,55.0,0.0,76.0,72.0,71.4,69.42857142857143,71.14285714285714,71.8,69.25,68.72222222222223
2007-07-13,76.0,55.0,0.0,68.0,74.0,72.6,70.71428571428571,71.42857142857143,71.56666666666666,69.46666666666667,68.91111111111111
2007-07-14,68.0,57.0,0.0,70.0,72.33333333333333,72.0,71.57142857142857,71.5,70.9,69.63333333333334,68.9
2007-07-15,70.0,58.0,0.0,68.0,71.33333333333333,72.0,71.57142857142857,71.57142857142857,70.7,69.75,68.91111111111111
2007-07-16,68.0,58.0,0.0,72.0,68.66666666666667,71.0,71.14285714285714,71.14285714285714,70.86666666666666,69.85,68.97777777777777
2007-07-17,72.0,58.0,0.0,73.0,70.0,70.8,71.42857142857143,71.42857142857143,70.63333333333334,69.95,69.11111111111111
2007-07-18,73.0,62.0,0.0,74.0,71.0,70.2,71.42857142857143,70.85714285714286,70.63333333333334,70.08333333333333,69.27777777777777
2007-07-19,74.0,57.0,0.0,74.0,73.0,71.4,71.57142857142857,70.5,70.8,70.16666666666667,69.41111111111111
2007-07-20,74.0,57.0,0.0,76.0,73.66666666666667,72.2,71.28571428571429,71.0,71.06666666666666,70.2,69.58888888888889
2007-07-21,76.0,61.0,0.0,73.0,74.66666666666667,73.8,72.42857142857143,72.0,71.26666666666667,70.25,69.75555555555556
2007-07-22,73.0,61.0,0.0,72.0,74.33333333333333,74.0,72.85714285714286,72.21428571428571,71.36666666666666,70.1,69.83333333333333
2007-07-23,72.0,60.0,0.0,68.0,73.66666666666667,73.8,73.42857142857143,72.28571428571429,71.46666666666667,70.11666666666666,69.92222222222222
2007-07-24,68.0,58.0,0.0,67.0,71.0,72.6,72.85714285714286,72.14285714285714,71.36666666666666,70.18333333333334,69.9888888888889
2007-07-25,67.0,57.0,0.0,68.0,69.0,71.2,72.0,71.71428571428571,71.0,70.23333333333333,70.0
2007-07-26,68.0,57.0,0.0,71.0,67.66666666666667,69.6,71.14285714285714,71.35714285714286,71.06666666666666,70.33333333333333,69.87777777777778
2007-07-27,71.0,55.0,0.0,70.0,68.66666666666667,69.2,70.71428571428571,71.0,71.23333333333333,70.38333333333334,69.77777777777777
2007-07-28,70.0,54.0,0.0,69.0,69.66666666666667,68.8,69.85714285714286,71.14285714285714,71.2,70.46666666666667,69.84444444444445
2007-07-29,69.0,57.0,0.0,74.0,70.0,69.0,69.28571428571429,71.07142857142857,71.1,70.55,69.83333333333333
2007-07-30,74.0,57.0,0.0,67.0,71.0,70.4,69.57142857142857,71.5,71.33333333333333,70.75,69.93333333333334
2007-07-31,67.0,54.0,0.0,69.0,70.0,70.2,69.42857142857143,71.14285714285714,71.26666666666667,70.81666666666666,69.95555555555555
2007-08-01,69.0,56.0,0.0,70.0,70.0,69.8,69.71428571428571,70.85714285714286,71.1,70.96666666666667,70.04444444444445
2007-08-02,70.0,56.0,0.0,70.0,68.66666666666667,69.8,70.0,70.57142857142857,71.16666666666667,71.03333333333333,70.11111111111111
2007-08-03,70.0,55.0,0.0,68.0,69.66666666666667,70.0,69.85714285714286,70.28571428571429,70.8,71.05,70.02222222222223
2007-08-04,68.0,52.0,0.0,63.0,69.33333333333333,68.8,69.57142857142857,69.71428571428571,70.43333333333334,71.06666666666666,69.78888888888889
2007-08-05,63.0,57.0,0.0,66.0,67.0,68.0,68.71428571428571,69.0,70.3,70.96666666666667,69.5
2007-08-06,66.0,58.0,0.0,67.0,65.66666666666667,67.4,67.57142857142857,68.57142857142857,70.43333333333334,70.91666666666667,69.31111111111112
2007-08-07,67.0,58.0,0.0,67.0,65.33333333333333,66.8,67.57142857142857,68.5,70.33333333333333,70.93333333333334,69.32222222222222
2007-08-08,67.0,57.0,0.0,70.0,66.66666666666667,66.2,67.28571428571429,68.5,70.2,70.9,69.28888888888889
2007-08-09,70.0,57.0,0.0,72.0,68.0,66.6,67.28571428571429,68.64285714285714,70.2,70.93333333333334,69.41111111111111
2007-08-10,72.0,52.0,0.0,67.0,69.66666666666667,68.4,67.57142857142857,68.71428571428571,70.16666666666667,71.0,69.5111111111111
2007-08-11,67.0,57.0,0.0,68.0,69.66666666666667,68.6,67.42857142857143,68.5,69.96666666666667,70.88333333333334,69.4888888888889
2007-08-12,68.0,56.0,0.0,71.0,69.0,68.8,68.14285714285714,68.42857142857143,69.7,70.63333333333334,69.54444444444445
2007-08-13,71.0,49.0,0.0,68.0,68.66666666666667,69.6,68.85714285714286,68.21428571428571,69.8,70.35,69.68888888888888
2007-08-14,68.0,53.0,0.0,70.0,69.0,69.2,69.0,68.28571428571429,69.73333333333333,70.21666666666667,69.74444444444444
2007-08-15,70.0,56.0,0.0,73.0,69.66666666666667,68.8,69.42857142857143,68.35714285714286,69.8,70.33333333333333,69.83333333333333
2007-08-16,73.0,55.0,0.0,74.0,70.33333333333333,70.0,69.85714285714286,68.57142857142857,69.83333333333333,70.23333333333333,69.91111111111111
2007-08-17,74.0,53.0,0.0,72.0,72.33333333333333,71.2,70.14285714285714,68.85714285714286,69.86666666666666,70.25,70.0111111111111
2007-08-18,72.0,51.0,0.0,75.0,73.0,71.4,70.85714285714286,69.14285714285714,69.8,70.3,70.04444444444445
2007-08-19,75.0,57.0,0.0,76.0,73.66666666666667,72.8,71.85714285714286,70.0,69.83333333333333,70.45,70.07777777777778
